shift_years,is_observed_timing,commodity,index_definition,anchor,horizon_months,outcome,episodes,estimate,standard_error,t_statistic
36,False,"Rubber, RSS3",roni,observable,24,seasonal_adjusted_log_return,18,0.09212357190948978,0.10009464391784144,0.9203646499317747
36,False,Coconut oil,roni,observable,24,market_adjusted_log_return,18,0.7846474679523934,0.07806945022759879,10.050633963283733
36,False,Palm oil,roni,observable,24,market_adjusted_log_return,18,0.4456652068428778,0.06970120469401919,6.3939383659048685
36,False,"Rubber, RSS3",roni,observable,24,market_adjusted_log_return,18,0.4475797384704429,0.09193670392637955,4.8683465836327215
36,False,Coconut oil,oni,retrospective,6,seasonal_adjusted_log_return,19,-0.039952230776553056,0.06033295252304913,-0.6621958499592743
36,False,Palm oil,oni,retrospective,6,seasonal_adjusted_log_return,19,-0.02708478588994953,0.058017859967634304,-0.46683531424735386
36,False,"Rubber, RSS3",oni,retrospective,6,seasonal_adjusted_log_return,19,-0.06312655559743265,0.060353139955973384,-1.0459531292569437
36,False,Coconut oil,oni,retrospective,6,market_adjusted_log_return,19,0.1453653785126807,0.053115244617800886,2.736792036988254
36,False,Palm oil,oni,retrospective,6,market_adjusted_log_return,19,0.07639024524676481,0.05155273692479276,1.4817883550626232
36,False,"Rubber, RSS3",oni,retrospective,6,market_adjusted_log_return,19,0.04553963295437476,0.05124211082146889,0.888715008502246
36,False,Coconut oil,oni,retrospective,12,seasonal_adjusted_log_return,19,-0.03538771419148632,0.10566589293305811,-0.3349019556755678
36,False,Palm oil,oni,retrospective,12,seasonal_adjusted_log_return,19,0.0214492496968985,0.07748597975091544,0.2768145897599636
36,False,"Rubber, RSS3",oni,retrospective,12,seasonal_adjusted_log_return,19,0.021592415068118837,0.06946953845468436,0.3108184615650466
36,False,Coconut oil,oni,retrospective,12,market_adjusted_log_return,19,0.27283566016418404,0.10268726797934999,2.656957045726937
36,False,Palm oil,oni,retrospective,12,market_adjusted_log_return,19,0.17760187177912803,0.07314821958831208,2.4279725846875704
36,False,"Rubber, RSS3",oni,retrospective,12,market_adjusted_log_return,19,0.2028310676636708,0.06130168531237635,3.308735585817911
36,False,Coconut oil,oni,retrospective,18,seasonal_adjusted_log_return,19,0.0029858889868858416,0.1286999166729769,0.023200395649617296
36,False,Palm oil,oni,retrospective,18,seasonal_adjusted_log_return,19,0.06246195160283304,0.09462909194986147,0.6600713408084699
36,False,"Rubber, RSS3",oni,retrospective,18,seasonal_adjusted_log_return,19,0.06785975377746951,0.07191177984107863,0.9436528191547492
36,False,Coconut oil,oni,retrospective,18,market_adjusted_log_return,19,0.4378781184272298,0.1292012023360201,3.3891179842770973
36,False,Palm oil,oni,retrospective,18,market_adjusted_log_return,19,0.27506335852385944,0.09402213943146327,2.92551690683836
36,False,"Rubber, RSS3",oni,retrospective,18,market_adjusted_log_return,19,0.3238247719718673,0.06570980748401244,4.928104104560886
36,False,Coconut oil,oni,retrospective,24,seasonal_adjusted_log_return,19,0.032410843353536924,0.11437515365698919,0.283373113104066
36,False,Palm oil,oni,retrospective,24,seasonal_adjusted_log_return,19,0.026887320612179366,0.08275938658303272,0.3248854507301506
36,False,"Rubber, RSS3",oni,retrospective,24,seasonal_adjusted_log_return,19,0.048916146677885124,0.0925665927804293,0.528442769778895
36,False,Coconut oil,oni,retrospective,24,market_adjusted_log_return,19,0.6330110932802865,0.115445441434229,5.483205620041069
36,False,Palm oil,oni,retrospective,24,market_adjusted_log_return,19,0.33506074924604395,0.07537013685062759,4.445537227961847
36,False,"Rubber, RSS3",oni,retrospective,24,market_adjusted_log_return,19,0.4019526029145579,0.08550198112738244,4.701091104727988
36,False,Coconut oil,oni,observable,6,seasonal_adjusted_log_return,19,-0.020591684672131655,0.07816838814282875,-0.2634272646700437
36,False,Palm oil,oni,observable,6,seasonal_adjusted_log_return,19,0.04851585571376611,0.054755148612807995,0.8860510279469422
36,False,"Rubber, RSS3",oni,observable,6,seasonal_adjusted_log_return,19,0.045010498438150456,0.04212422807457489,1.0685180594518158
36,False,Coconut oil,oni,observable,6,market_adjusted_log_return,19,0.13324314802725873,0.07446369449550447,1.7893706312853292
36,False,Palm oil,oni,observable,6,market_adjusted_log_return,19,0.12044031159350209,0.05068991881012854,2.376021000243474
36,False,"Rubber, RSS3",oni,observable,6,market_adjusted_log_return,19,0.1356567084278871,0.03889483350026534,3.487782212178943
36,False,Coconut oil,oni,observable,12,seasonal_adjusted_log_return,19,0.017781918506240516,0.10791968570585718,0.1647699248745628
36,False,Palm oil,oni,observable,12,seasonal_adjusted_log_return,19,0.08952855761970065,0.07828497056546117,1.1436238268089747
36,False,"Rubber, RSS3",oni,observable,12,seasonal_adjusted_log_return,19,0.09127783714750114,0.0670972895772772,1.3603803927485736
36,False,Coconut oil,oni,observable,12,market_adjusted_log_return,19,0.29828560629030443,0.10641449063362927,2.803054400901673
36,False,Palm oil,oni,observable,12,market_adjusted_log_return,19,0.21790179833823342,0.07542776418108735,2.8888805163983613
36,False,"Rubber, RSS3",oni,observable,12,market_adjusted_log_return,19,0.2566504127360836,0.06141903175292997,4.1786789112617395
36,False,Coconut oil,oni,observable,18,seasonal_adjusted_log_return,19,0.04720687287289158,0.10243042337138067,0.46086769261642346
36,False,Palm oil,oni,observable,18,seasonal_adjusted_log_return,19,0.05395392662904697,0.06983903912990798,0.7725468062166058
36,False,"Rubber, RSS3",oni,observable,18,seasonal_adjusted_log_return,19,0.07233423004791673,0.09611400842481334,0.7525877989419335
36,False,Coconut oil,oni,observable,18,market_adjusted_log_return,19,0.49341858114336096,0.10077583399245674,4.896199431902437
36,False,Palm oil,oni,observable,18,market_adjusted_log_return,19,0.27789918906041805,0.06328506218514227,4.391228821857139
36,False,"Rubber, RSS3",oni,observable,18,market_adjusted_log_return,19,0.33477824367877423,0.08826437585832941,3.792903313745934
36,False,Coconut oil,oni,observable,24,seasonal_adjusted_log_return,19,0.15794976598536273,0.10115438444791887,1.5614722668465841
36,False,Palm oil,oni,observable,24,seasonal_adjusted_log_return,19,0.098590757735127,0.08461355166552824,1.1651887409814652
36,False,"Rubber, RSS3",oni,observable,24,seasonal_adjusted_log_return,19,0.12254986764577129,0.10525014700053788,1.1643676625472552
36,False,Coconut oil,oni,observable,24,market_adjusted_log_return,19,0.746153856258594,0.10205784115898701,7.311087984863661
36,False,Palm oil,oni,observable,24,market_adjusted_log_return,19,0.3943413313857365,0.07896377204338269,4.9939525580045165
36,False,"Rubber, RSS3",oni,observable,24,market_adjusted_log_return,19,0.4684910624282665,0.09591796227465087,4.884289150000834
37,False,Coconut oil,roni,retrospective,6,seasonal_adjusted_log_return,18,0.07659180317651675,0.050047372258101075,1.5303861066175952
37,False,Palm oil,roni,retrospective,6,seasonal_adjusted_log_return,18,0.06125759782461256,0.040811718095743424,1.500980617402667
37,False,"Rubber, RSS3",roni,retrospective,6,seasonal_adjusted_log_return,18,0.0559223614740012,0.05584425603723634,1.001398629730384
37,False,Coconut oil,roni,retrospective,6,market_adjusted_log_return,18,0.23139092994298258,0.05210684590169581,4.440701138954411
37,False,Palm oil,roni,retrospective,6,market_adjusted_log_return,18,0.13414842439424934,0.040338919382604976,3.3255334165470254
37,False,"Rubber, RSS3",roni,retrospective,6,market_adjusted_log_return,18,0.14712051002502202,0.0520362075984491,2.827271948031179
37,False,Coconut oil,roni,retrospective,12,seasonal_adjusted_log_return,18,0.11346455830078635,0.04938123377916433,2.2977262740782516
37,False,Palm oil,roni,retrospective,12,seasonal_adjusted_log_return,18,0.06405310441162532,0.044060958697071356,1.4537383276656393
37,False,"Rubber, RSS3",roni,retrospective,12,seasonal_adjusted_log_return,18,0.06995770053598926,0.09606401531930524,0.7282404374151786
37,False,Coconut oil,roni,retrospective,12,market_adjusted_log_return,18,0.41924577276808594,0.05176901947276436,8.098391220035582
37,False,Palm oil,roni,retrospective,12,market_adjusted_log_return,18,0.21775830737477772,0.04015906900082615,5.422394313232162
37,False,"Rubber, RSS3",roni,retrospective,12,market_adjusted_log_return,18,0.24979851997956354,0.08854346047829906,2.8211967166201526
37,False,Coconut oil,roni,retrospective,18,seasonal_adjusted_log_return,18,0.20921919707052028,0.08342112767556466,2.5079881188396334
37,False,Palm oil,roni,retrospective,18,seasonal_adjusted_log_return,18,0.1109780563616816,0.06785135878044032,1.6356055111703014
37,False,"Rubber, RSS3",roni,retrospective,18,seasonal_adjusted_log_return,18,0.10767946370470305,0.10049991361999873,1.0714383707019988
37,False,Coconut oil,roni,retrospective,18,market_adjusted_log_return,18,0.6655878013154345,0.08424974811545208,7.900175563769554
37,False,Palm oil,roni,retrospective,18,market_adjusted_log_return,18,0.345102087806787,0.06379168055292324,5.409829068862377
37,False,"Rubber, RSS3",roni,retrospective,18,market_adjusted_log_return,18,0.3759370385122366,0.09109575128453742,4.126833943528254
37,False,Coconut oil,roni,retrospective,24,seasonal_adjusted_log_return,18,0.2631663208429866,0.1284099524904747,2.049423083950661
37,False,Palm oil,roni,retrospective,24,seasonal_adjusted_log_return,18,0.1137155217765948,0.08928480246484895,1.2736268506766772
37,False,"Rubber, RSS3",roni,retrospective,24,seasonal_adjusted_log_return,18,0.14517293900877853,0.1130508361405586,1.2841385695571665
37,False,Coconut oil,roni,retrospective,24,market_adjusted_log_return,18,0.8305503630350322,0.12380736340169875,6.70840845176771
37,False,Palm oil,roni,retrospective,24,market_adjusted_log_return,18,0.38860121103669365,0.07970090071275512,4.875744283458304
37,False,"Rubber, RSS3",roni,retrospective,24,market_adjusted_log_return,18,0.47919724269326036,0.10102754419810384,4.7432336052196575
37,False,Coconut oil,roni,observable,6,seasonal_adjusted_log_return,18,0.056361414693693525,0.04673469736589401,1.2059865125996279
37,False,Palm oil,roni,observable,6,seasonal_adjusted_log_return,18,0.003778745512453736,0.0430948166424277,0.0876844550426393
37,False,"Rubber, RSS3",roni,observable,6,seasonal_adjusted_log_return,18,0.009931977837727304,0.05358165989509074,0.18536151842203924
37,False,Coconut oil,roni,observable,6,market_adjusted_log_return,18,0.22554152610242895,0.04696372175078212,4.80246278817698
37,False,Palm oil,roni,observable,6,market_adjusted_log_return,18,0.09108152640672129,0.04224579591910915,2.1559903044819224
37,False,"Rubber, RSS3",roni,observable,6,market_adjusted_log_return,18,0.10936145357857328,0.05040569913999086,2.1696247734774126
37,False,Coconut oil,roni,observable,12,seasonal_adjusted_log_return,18,0.1521160534634275,0.09348672997865687,1.6271405952283897
37,False,Palm oil,roni,observable,12,seasonal_adjusted_log_return,18,0.05070369746251001,0.07241083382837452,0.7002225327592007
37,False,"Rubber, RSS3",roni,observable,12,seasonal_adjusted_log_return,18,0.04765374100644112,0.06745757129577369,0.7064253884489715
37,False,Coconut oil,roni,observable,12,market_adjusted_log_return,18,0.4718835546497773,0.08923829061835468,5.287904456483611
37,False,Palm oil,roni,observable,12,market_adjusted_log_return,18,0.21842530683873054,0.06919140349374939,3.156827233002473
37,False,"Rubber, RSS3",roni,observable,12,market_adjusted_log_return,18,0.23549997211124632,0.061564672291435356,3.82524528022231
37,False,Coconut oil,roni,observable,18,seasonal_adjusted_log_return,18,0.20606317723589374,0.1423712680362354,1.4473649078088417
37,False,Palm oil,roni,observable,18,seasonal_adjusted_log_return,18,0.05344116287742323,0.10249224786411296,0.5214166338538794
37,False,"Rubber, RSS3",roni,observable,18,seasonal_adjusted_log_return,18,0.0851472163105166,0.08051070374707878,1.0575887720222052
37,False,Coconut oil,roni,observable,18,market_adjusted_log_return,18,0.636846116369375,0.1346926864214427,4.728141766931088
37,False,Palm oil,roni,observable,18,market_adjusted_log_return,18,0.26192443006863714,0.09414848393497693,2.7820355583158793
37,False,"Rubber, RSS3",roni,observable,18,market_adjusted_log_return,18,0.33876017629227,0.07128771367862749,4.7520134790608735
37,False,Coconut oil,roni,observable,24,seasonal_adjusted_log_return,18,0.16528586247075683,0.15505919012952843,1.0659533455107406
37,False,Palm oil,roni,observable,24,seasonal_adjusted_log_return,18,0.07257607097079756,0.12716420589240976,0.5707271984398049
37,False,"Rubber, RSS3",roni,observable,24,seasonal_adjusted_log_return,18,0.097808718392067,0.08015607699002886,1.2202283602805821
37,False,Coconut oil,roni,observable,24,market_adjusted_log_return,18,0.7282756614310457,0.14092662384933258,5.167764908706388
37,False,Palm oil,roni,observable,24,market_adjusted_log_return,18,0.3430580539254707,0.1085072775912587,3.1616133179357115
37,False,"Rubber, RSS3",roni,observable,24,market_adjusted_log_return,18,0.42931786371347347,0.06812915762752236,6.301529017291717
37,False,Coconut oil,oni,retrospective,6,seasonal_adjusted_log_return,19,0.048245561006883465,0.04829558737279093,0.9989641628018453
37,False,Palm oil,oni,retrospective,6,seasonal_adjusted_log_return,19,0.06314016979691343,0.04385812305645768,1.4396459628615288
37,False,"Rubber, RSS3",oni,retrospective,6,seasonal_adjusted_log_return,19,0.06493180029517101,0.05281863670000541,1.2293350292996934
37,False,Coconut oil,oni,retrospective,6,market_adjusted_log_return,19,0.19703957595009916,0.050686515516052355,3.8874160897427834
37,False,Palm oil,oni,retrospective,6,market_adjusted_log_return,19,0.13001295243813937,0.04263499905077644,3.0494418982700005
37,False,"Rubber, RSS3",oni,retrospective,6,market_adjusted_log_return,19,0.15269276832912418,0.049530742118282366,3.082787816190695
37,False,Coconut oil,oni,retrospective,12,seasonal_adjusted_log_return,19,0.07767051537353455,0.04888191161386661,1.5889418561834907
37,False,Palm oil,oni,retrospective,12,seasonal_adjusted_log_return,19,0.027565538806259764,0.041430012387799676,0.6653519325129933
37,False,"Rubber, RSS3",oni,retrospective,12,seasonal_adjusted_log_return,19,0.045988193195586606,0.08583470262897712,0.5357762278780396
37,False,Coconut oil,oni,retrospective,12,market_adjusted_log_return,19,0.39217255080315566,0.05479421364781586,7.157189139054065
37,False,Palm oil,oni,retrospective,12,market_adjusted_log_return,19,0.19001034316032397,0.03956159488550867,4.802898965782705
37,False,"Rubber, RSS3",oni,retrospective,12,market_adjusted_log_return,19,0.2308205992718148,0.080066711167692,2.8828535093490144
37,False,Coconut oil,oni,retrospective,18,seasonal_adjusted_log_return,19,0.1884134084860057,0.08195105657972702,2.2990967578643184
37,False,Palm oil,oni,retrospective,18,seasonal_adjusted_log_return,19,0.07220236991233979,0.06633596287194113,1.0884347914226182
37,False,"Rubber, RSS3",oni,retrospective,18,seasonal_adjusted_log_return,19,0.09620383079344119,0.09511531933456016,1.0114441234755496
37,False,Coconut oil,oni,retrospective,18,market_adjusted_log_return,19,0.6449078259183888,0.08439840186123325,7.641232673797992
37,False,Palm oil,oni,retrospective,18,market_adjusted_log_return,19,0.3064524854856425,0.0651704274439469,4.702324313419954
37,False,"Rubber, RSS3",oni,retrospective,18,market_adjusted_log_return,19,0.36453341802130707,0.0879786662332311,4.14342969300001
37,False,Coconut oil,oni,retrospective,24,seasonal_adjusted_log_return,19,0.2155519227419187,0.11529527500371547,1.8695642361317268
37,False,Palm oil,oni,retrospective,24,seasonal_adjusted_log_return,19,0.09021774639007452,0.08339578711711268,1.0818022049888654
37,False,"Rubber, RSS3",oni,retrospective,24,seasonal_adjusted_log_return,19,0.09119536953004344,0.10368239130502782,0.8795646819309147
37,False,Coconut oil,oni,retrospective,24,market_adjusted_log_return,19,0.7922919103799628,0.11173607593994143,7.090744002911134
37,False,Palm oil,oni,retrospective,24,market_adjusted_log_return,19,0.3744795292755807,0.0736555185578399,5.084201925501494
37,False,"Rubber, RSS3",oni,retrospective,24,market_adjusted_log_return,19,0.430574789713976,0.09285162990531276,4.637234587621811
37,False,Coconut oil,oni,observable,6,seasonal_adjusted_log_return,19,0.03645363253693116,0.040585633607928606,0.8981905491259784
37,False,Palm oil,oni,observable,6,seasonal_adjusted_log_return,19,-0.022546379427805435,0.034681023137356326,-0.6501071014689824
37,False,"Rubber, RSS3",oni,observable,6,seasonal_adjusted_log_return,19,-0.0031133657465357597,0.04470837343593924,-0.06963719561385456
37,False,Coconut oil,oni,observable,6,market_adjusted_log_return,19,0.21774211289348352,0.04555662812901683,4.779592385038587
37,False,Palm oil,oni,observable,6,market_adjusted_log_return,19,0.07689084598208985,0.03823306954957228,2.0111083647729258
37,False,"Rubber, RSS3",oni,observable,6,market_adjusted_log_return,19,0.10324664702107601,0.04251819222535225,2.4282934343458122
37,False,Coconut oil,oni,observable,12,seasonal_adjusted_log_return,19,0.14719652564940228,0.09309100419968307,1.5812110623885978
37,False,Palm oil,oni,observable,12,seasonal_adjusted_log_return,19,0.02209045167827459,0.06698694990440236,0.3297724662758949
37,False,"Rubber, RSS3",oni,observable,12,seasonal_adjusted_log_return,19,0.04710227185131881,0.05998082014519907,0.7852888929710462
37,False,Coconut oil,oni,observable,12,market_adjusted_log_return,19,0.4704773880087166,0.09246390308604945,5.088227646748563
37,False,Palm oil,oni,observable,12,market_adjusted_log_return,19,0.1933329883074084,0.06740297288215472,2.868315447234439
37,False,"Rubber, RSS3",oni,observable,12,market_adjusted_log_return,19,0.23695946577056826,0.055737259881892716,4.2513655366748475
37,False,Coconut oil,oni,observable,18,seasonal_adjusted_log_return,19,0.17433503990531535,0.12978522491394034,1.34325798657679
37,False,Palm oil,oni,observable,18,seasonal_adjusted_log_return,19,0.0401058281560093,0.0909359191440246,0.4410339559276853
37,False,"Rubber, RSS3",oni,observable,18,seasonal_adjusted_log_return,19,0.042093810587921054,0.07047132345935307,0.5973182923434127
37,False,Coconut oil,oni,observable,18,market_adjusted_log_return,19,0.6178614724702904,0.12426296486291513,4.972209323605831
37,False,Palm oil,oni,observable,18,market_adjusted_log_return,19,0.2613600320973466,0.08448881975917213,3.093427424389761
37,False,"Rubber, RSS3",oni,observable,18,market_adjusted_log_return,19,0.3030008374632372,0.06189745730062811,4.895206534762818
37,False,Coconut oil,oni,observable,24,seasonal_adjusted_log_return,19,0.1391281706314619,0.14503423735283305,0.9592781206067701
37,False,Palm oil,oni,observable,24,seasonal_adjusted_log_return,19,0.04019024363376955,0.1148261547287175,0.3500094880710845
37,False,"Rubber, RSS3",oni,observable,24,seasonal_adjusted_log_return,19,0.06134035444023591,0.06745565580623512,0.9093433857708644
37,False,Coconut oil,oni,observable,24,market_adjusted_log_return,19,0.7084403866478399,0.13263168375189216,5.34141139286964
37,False,Palm oil,oni,observable,24,market_adjusted_log_return,19,0.3170082590716287,0.10006568997176302,3.1680015314048555
37,False,"Rubber, RSS3",oni,observable,24,market_adjusted_log_return,19,0.39646829810638384,0.058218403329576666,6.810016685994654
38,False,Coconut oil,roni,retrospective,6,seasonal_adjusted_log_return,18,0.09854910106028858,0.06470519095044656,1.5230478360810469
38,False,Palm oil,roni,retrospective,6,seasonal_adjusted_log_return,18,0.054045774022548516,0.04897246678788644,1.1035950926596367
38,False,"Rubber, RSS3",roni,retrospective,6,seasonal_adjusted_log_return,18,0.03231075552705843,0.048531838731350446,0.665764091608308
38,False,Coconut oil,roni,retrospective,6,market_adjusted_log_return,18,0.27416272563160304,0.05815772347774338,4.714124096286601
38,False,Palm oil,roni,retrospective,6,market_adjusted_log_return,18,0.14779592275374925,0.04282163509794238,3.451431091216108
38,False,"Rubber, RSS3",roni,retrospective,6,market_adjusted_log_return,18,0.13542261833238825,0.04183926291423824,3.2367352792513664
38,False,Coconut oil,roni,retrospective,12,seasonal_adjusted_log_return,18,0.15249622483275485,0.11776683511284226,1.2948995758155124
38,False,Palm oil,roni,retrospective,12,seasonal_adjusted_log_return,18,0.056783239437461726,0.07989174915438306,0.7107522371019017
38,False,"Rubber, RSS3",roni,retrospective,12,seasonal_adjusted_log_return,18,0.0698042308311339,0.061440495252673005,1.1361274114745523
38,False,Coconut oil,roni,retrospective,12,market_adjusted_log_return,18,0.43912528735120065,0.10798235282996126,4.0666393706264845
38,False,Palm oil,roni,retrospective,12,market_adjusted_log_return,18,0.1912950459836559,0.0680989865188174,2.8090733175712743
38,False,"Rubber, RSS3",roni,retrospective,12,market_adjusted_log_return,18,0.238682822513412,0.05186536852223384,4.601969084844978
38,False,Coconut oil,roni,retrospective,18,seasonal_adjusted_log_return,18,0.11171891006761789,0.13091721536663473,0.8533553799990946
38,False,Palm oil,roni,retrospective,18,seasonal_adjusted_log_return,18,0.07591814753083605,0.10243097508001782,0.7411639640404646
38,False,"Rubber, RSS3",roni,retrospective,18,seasonal_adjusted_log_return,18,0.08246573291268433,0.07252288749761546,1.137099414517876
38,False,Coconut oil,roni,retrospective,18,market_adjusted_log_return,18,0.5305548324128715,0.11281159802514487,4.703016726122564
38,False,Palm oil,roni,retrospective,18,market_adjusted_log_return,18,0.27242866984048947,0.07970030114248924,3.4181636196510463
38,False,"Rubber, RSS3",roni,retrospective,18,market_adjusted_log_return,18,0.32924050993461534,0.06130507496710115,5.370526177666359
38,False,Coconut oil,roni,retrospective,24,seasonal_adjusted_log_return,18,0.14435464505032733,0.09976808455111029,1.4469020398640182
38,False,Palm oil,roni,retrospective,24,seasonal_adjusted_log_return,18,0.09709594145624537,0.0929683490788111,1.0443978237575804
38,False,"Rubber, RSS3",roni,retrospective,24,seasonal_adjusted_log_return,18,0.08284501166988743,0.07281259064828702,1.1377841515083689
38,False,Coconut oil,roni,retrospective,24,market_adjusted_log_return,18,0.6951472267373773,0.08325786520757494,8.349328018491297
38,False,Palm oil,roni,retrospective,24,market_adjusted_log_return,18,0.3553544402335669,0.06994389206132223,5.080564288901958
38,False,"Rubber, RSS3",roni,retrospective,24,market_adjusted_log_return,18,0.40737276533565464,0.06302657305318304,6.463508098273178
38,False,Coconut oil,roni,observable,6,seasonal_adjusted_log_return,18,0.08296398897540742,0.07236989396559401,1.1463881516097016
38,False,Palm oil,roni,observable,6,seasonal_adjusted_log_return,18,0.020376582868404814,0.05271897863595783,0.3865132329120397
38,False,"Rubber, RSS3",roni,observable,6,seasonal_adjusted_log_return,18,0.06844456110837752,0.04321384043139612,1.5838574036722397
38,False,Coconut oil,roni,observable,6,market_adjusted_log_return,18,0.21417408113284883,0.06533615378179898,3.278033198099157
38,False,Palm oil,roni,observable,6,market_adjusted_log_return,18,0.06962757546254683,0.046219859679468935,1.5064428136608061
38,False,"Rubber, RSS3",roni,observable,6,market_adjusted_log_return,18,0.1461409177592615,0.03905011211760915,3.7423943193587172
38,False,Coconut oil,roni,observable,12,seasonal_adjusted_log_return,18,0.042186674210270475,0.09242678988102514,0.4564334027458335
38,False,Palm oil,roni,observable,12,seasonal_adjusted_log_return,18,0.039511490961779125,0.07729330271554856,0.511189062617593
38,False,"Rubber, RSS3",roni,observable,12,seasonal_adjusted_log_return,18,0.0811060631899279,0.0605214918202005,1.3401200259716137
38,False,Coconut oil,roni,observable,12,market_adjusted_log_return,18,0.3056036261945196,0.0801173964826861,3.814447793002891
38,False,Palm oil,roni,observable,12,market_adjusted_log_return,18,0.15076119931938034,0.06117417430624349,2.464458262479458
38,False,"Rubber, RSS3",roni,observable,12,market_adjusted_log_return,18,0.23669860518046482,0.05532039825724915,4.278685848930019
38,False,Coconut oil,roni,observable,18,seasonal_adjusted_log_return,18,0.07482240919297989,0.06307761405316294,1.1861959320452138
38,False,Palm oil,roni,observable,18,seasonal_adjusted_log_return,18,0.060689284887188465,0.06853824021568729,0.885480641116573
38,False,"Rubber, RSS3",roni,observable,18,seasonal_adjusted_log_return,18,0.08148534194713103,0.06200082952182735,1.3142621248066393
38,False,Coconut oil,roni,observable,18,market_adjusted_log_return,18,0.4701960205190253,0.053038565154513516,8.865172335436231
38,False,Palm oil,roni,observable,18,market_adjusted_log_return,18,0.2336869697124578,0.05423518051999631,4.30877093930384
38,False,"Rubber, RSS3",roni,observable,18,market_adjusted_log_return,18,0.31483086058150406,0.06012079556877934,5.236638297996764
38,False,Coconut oil,roni,observable,24,seasonal_adjusted_log_return,17,0.12014075848682232,0.07413513921309066,1.620564279801178
38,False,Palm oil,roni,observable,24,seasonal_adjusted_log_return,17,0.06691291034826052,0.07241810812067813,0.9239803701686918
38,False,"Rubber, RSS3",roni,observable,24,seasonal_adjusted_log_return,17,0.10221789985129884,0.10103454389177,1.0117123897822162
38,False,Coconut oil,roni,observable,24,market_adjusted_log_return,17,0.6396984053768324,0.06908335089150973,9.259805685764016
38,False,Palm oil,roni,observable,24,market_adjusted_log_return,17,0.2938692093927051,0.06265867740459448,4.690000197341494
38,False,"Rubber, RSS3",roni,observable,24,market_adjusted_log_return,17,0.40886753359253813,0.0961165929166217,4.25387044198725
38,False,Coconut oil,oni,retrospective,6,seasonal_adjusted_log_return,19,0.1163877768253616,0.0744273255759972,1.5637774960289132
38,False,Palm oil,oni,retrospective,6,seasonal_adjusted_log_return,19,0.04967144305474213,0.054590514503547835,0.9098914620325476
38,False,"Rubber, RSS3",oni,retrospective,6,seasonal_adjusted_log_return,19,0.04281180271280102,0.04802846084659594,0.8913840243505398
38,False,Coconut oil,oni,retrospective,6,market_adjusted_log_return,19,0.28162547689092404,0.06753620581868351,4.169992576234034
38,False,Palm oil,oni,retrospective,6,market_adjusted_log_return,19,0.1330233225594267,0.04905303967045939,2.711826289524229
38,False,"Rubber, RSS3",oni,retrospective,6,market_adjusted_log_return,19,0.13998473771671086,0.04214451270172831,3.3215412575163126
38,False,Coconut oil,oni,retrospective,12,seasonal_adjusted_log_return,19,0.1435262910812746,0.11573971958076132,1.2400780959307947
38,False,Palm oil,oni,retrospective,12,seasonal_adjusted_log_return,19,0.06768681953247686,0.07783237795874014,0.8696486129250535
38,False,"Rubber, RSS3",oni,retrospective,12,seasonal_adjusted_log_return,19,0.037803341449403276,0.060751511153338725,0.6222617467734498
38,False,Coconut oil,oni,retrospective,12,market_adjusted_log_return,19,0.42900956135249785,0.10482996707111791,4.092432472686484
38,False,Palm oil,oni,retrospective,12,market_adjusted_log_return,19,0.2010503663493649,0.06471869494255951,3.106526893470354
38,False,"Rubber, RSS3",oni,retrospective,12,market_adjusted_log_return,19,0.2060261094093798,0.051031584965237194,4.037227327932792
38,False,Coconut oil,oni,retrospective,18,seasonal_adjusted_log_return,19,0.10831942180742116,0.1342793732120264,0.8066720838530083
38,False,Palm oil,oni,retrospective,18,seasonal_adjusted_log_return,19,0.0677712350102371,0.10077061432508941,0.6725297395886146
38,False,"Rubber, RSS3",oni,retrospective,18,seasonal_adjusted_log_return,19,0.05704988530171811,0.06952089978330472,0.8206148867396924
38,False,Coconut oil,oni,retrospective,18,market_adjusted_log_return,19,0.5195884755300474,0.11814958683025567,4.397717245313223
38,False,Palm oil,oni,retrospective,18,market_adjusted_log_return,19,0.25669859332364703,0.08117938406355953,3.162115557844889
38,False,"Rubber, RSS3",oni,retrospective,18,market_adjusted_log_return,19,0.29949357005252647,0.06109557087570903,4.90205043933229
38,False,Coconut oil,oni,retrospective,24,seasonal_adjusted_log_return,18,0.09722869488765506,0.11039375218236429,0.8807445436498862
38,False,Palm oil,oni,retrospective,24,seasonal_adjusted_log_return,18,0.058716235139654994,0.09882021003455727,0.5941723370059832
38,False,"Rubber, RSS3",oni,retrospective,24,seasonal_adjusted_log_return,18,0.02849912461172001,0.07124106746344383,0.40003786616959186
38,False,Coconut oil,oni,retrospective,24,market_adjusted_log_return,18,0.6553106433697297,0.09387729107729635,6.9805022689689915
38,False,Palm oil,oni,retrospective,24,market_adjusted_log_return,18,0.3242797984809559,0.07707402600125458,4.207381076417072
38,False,"Rubber, RSS3",oni,retrospective,24,market_adjusted_log_return,18,0.35719913522574476,0.06134725151679227,5.822577644378582
38,False,Coconut oil,oni,observable,6,seasonal_adjusted_log_return,19,0.07131499360890162,0.06480204173165986,1.100505349880971
38,False,Palm oil,oni,observable,6,seasonal_adjusted_log_return,19,0.02763590887856146,0.048785601960867106,0.5664767424767934
38,False,"Rubber, RSS3",oni,observable,6,seasonal_adjusted_log_return,19,0.017130255798976503,0.03893284579877518,0.439994956636728
38,False,Coconut oil,oni,observable,6,market_adjusted_log_return,19,0.2111331955230514,0.05808931956445649,3.6346302057949895
