index_definition,anchor_type,direction,family,commodity,episodes,draw_universe_episodes,mean_return,median_return,positive_share,return_direction,sign_agreement,standard_error,t_statistic,confidence_level,ci_lower,ci_upper,bootstrap_p_value,bootstrap_p_value_method,centered_p_value,studentized_p_value,studentized_ci_lower,studentized_ci_upper,studentized_valid_replicates,studentized_status,bootstrap_bh_q_value,reject_bootstrap_fdr,reject_bootstrap_raw
oni,retrospective,cold,candidates,Barley,14,16,0.23680321583413702,0.19116991318617838,0.8571428571428571,positive,True,0.07488510142945679,3.1622206729226403,0.95,0.10458484327461919,0.38627606494301436,0.025897410258974102,studentized,0.0024997500249975004,0.025897410258974102,0.10771305944798645,0.47615168966478216,10000,estimated,0.1394860513948605,False,
oni,retrospective,cold,candidates,Beef **,16,16,0.01958178032024059,0.009880322647375261,0.5,positive,False,0.04723394783241251,0.4145700543540706,0.95,-0.06709542621351226,0.11162875482400468,0.6741325867413258,studentized,0.6655334466553344,0.6741325867413258,-0.07057074499683974,0.13520436454033363,10000,estimated,0.749036207490362,False,
oni,retrospective,cold,candidates,Chicken **,16,16,0.0010913192863798368,-0.014644727811023439,0.375,positive,False,0.04109541900951653,0.02655574058332678,0.95,-0.07824577195934218,0.07697002388917978,0.9801019898010199,studentized,0.9795020497950205,0.9801019898010199,-0.08517772743917656,0.08565801794184252,10000,estimated,0.9801019898010199,False,
oni,retrospective,cold,candidates,"Coal, Australian",16,16,0.1689398629981529,0.032275864158502365,0.6875,positive,True,0.12269420017782,1.3769180837668717,0.95,-0.04426085803157657,0.4247132611756065,0.21007899210078992,studentized,0.15578442155784422,0.21007899210078992,-0.03970354941609491,0.5877181237435731,10000,estimated,0.37072763311904106,False,
oni,retrospective,cold,candidates,Cocoa,16,16,0.23776312580754028,0.057725517733237086,0.8125,positive,True,0.12898369991440511,1.843357927903466,0.95,0.027989445196837864,0.5180961098606024,0.1483851614838516,studentized,0.052894710528947106,0.1483851614838516,0.030564651842053092,0.7766125724296553,10000,estimated,0.31796820317968205,False,
oni,retrospective,cold,candidates,Coconut oil,16,16,0.5538631002699603,0.5297169871224305,0.6875,positive,True,0.19148857078236362,2.8924081369819903,0.95,0.2001957642047143,0.93429204352362,0.015498450154984501,studentized,0.0026997300269973002,0.015498450154984501,0.178193449389405,1.0163684028481188,10000,estimated,0.1394860513948605,False,
oni,retrospective,cold,candidates,"Coffee, Arabica",16,16,0.3423143046821991,0.18457934974207435,0.75,positive,True,0.10736699159630114,3.18826391233255,0.95,0.14669286193567807,0.5569341602161305,0.012898710128987101,studentized,0.0010998900109989002,0.012898710128987101,0.1372009720470146,0.6145423673402655,10000,estimated,0.1394860513948605,False,
oni,retrospective,cold,candidates,"Coffee, Robusta",16,16,0.2778824512597433,0.19436143102201708,0.625,positive,True,0.10096771358156828,2.7521911847122476,0.95,0.09025884436721027,0.47266920524619227,0.019498050194980503,studentized,0.005099490050994901,0.019498050194980503,0.07663484316538802,0.5158259442489423,10000,estimated,0.1394860513948605,False,
oni,retrospective,cold,candidates,"Cotton, A Index",16,16,0.15197698752268338,-0.08268948782224028,0.375,positive,False,0.1929172859786284,0.7877831514772583,0.95,-0.12244250491685169,0.5906371203638328,0.48225177482251774,studentized,0.44825517448255175,0.48225177482251774,-0.13336116063896694,1.5985811793247995,10000,estimated,0.6028147185281472,False,
oni,retrospective,cold,candidates,DAP,16,16,0.31860920499909373,0.14488018124107716,0.75,positive,True,0.16872147359601997,1.8883737689605475,0.95,0.029933199585620664,0.6648251245169966,0.11638836116388361,studentized,0.0461953804619538,0.11638836116388361,0.0399755286077188,0.9381437045115953,10000,estimated,0.31796820317968205,False,
oni,retrospective,cold,candidates,Fish meal,14,16,-0.03006170169469827,-0.045437202178888525,0.42857142857142855,negative,True,0.058562650748690125,-0.5133254951812554,0.95,-0.13681204005398526,0.08490159428308548,0.6107389261073892,studentized,0.5980401959804019,0.6107389261073892,-0.14366274806254645,0.1200135481600153,10000,estimated,0.7046987608931414,False,
oni,retrospective,cold,candidates,Groundnut oil **,16,16,0.09734777753116566,-0.05294345802255557,0.4375,positive,False,0.09332365438891169,1.043120076775863,0.95,-0.06369998887091034,0.2855221180982301,0.31516848315168483,studentized,0.27847215278472154,0.31516848315168483,-0.06110285123119702,0.3975740895849481,10000,estimated,0.44709165447091653,False,
oni,retrospective,cold,candidates,Lamb **,16,16,0.10915433761530526,0.02006126499686245,0.5,positive,False,0.08164094643235917,1.3370048043936062,0.95,-0.026678120072356686,0.27775266939130727,0.23927607239276072,studentized,0.1615838416158384,0.23927607239276072,-0.021567498636933122,0.39574557342536876,10000,estimated,0.37780432483067483,False,
oni,retrospective,cold,candidates,"Logs, Malaysian",16,16,0.1728253693149076,0.1302531175555759,0.75,positive,True,0.05637399362390236,3.0656932071888963,0.95,0.07435100667957487,0.28802373781943647,0.027897210278972105,studentized,0.0027997200279972004,0.027897210278972105,0.07367177034127811,0.3495925854936817,10000,estimated,0.1394860513948605,False,
oni,retrospective,cold,candidates,Maize,16,16,0.2305591347844255,0.27181032151954665,0.5625,positive,True,0.08697365133415717,2.650907846775406,0.95,0.07108924428113393,0.4002421403598941,0.022097790220977902,studentized,0.006099390060993901,0.022097790220977902,0.06145829355117105,0.43612474077040647,10000,estimated,0.1394860513948605,False,
oni,retrospective,cold,candidates,"Natural gas, Europe",16,16,0.3420534484523824,-0.021267683106533708,0.5,positive,False,0.28541745958207765,1.1984321104715667,0.95,-0.10238151934089973,0.9691868674852324,0.3094690530946905,studentized,0.21447855214478553,0.3094690530946905,-0.0921303910939239,2.2806821011000755,10000,estimated,0.44709165447091653,False,
oni,retrospective,cold,candidates,"Natural gas, US",16,16,0.010223155492310898,-0.028290080931583028,0.3125,positive,False,0.10837838328624173,0.09432836311379718,0.95,-0.1884217905901266,0.22389715397511825,0.9279072092790721,studentized,0.9233076692330767,0.9279072092790721,-0.2097996194449616,0.2655465339037286,10000,estimated,0.9599040095990401,False,
oni,retrospective,cold,candidates,Orange,16,16,-0.024350589292796515,-0.11996076580485315,0.3125,negative,True,0.0758793807586831,-0.32091180831111366,0.95,-0.15910890719037316,0.1274293296422658,0.7544245575442455,studentized,0.7471252874712528,0.7544245575442455,-0.16098775966536946,0.1910173491079281,10000,estimated,0.8083120259402631,False,
oni,retrospective,cold,candidates,Palm oil,16,16,0.274315456258594,0.23227681589473725,0.625,positive,True,0.16045698342945583,1.709588765759114,0.95,0.002093515185175242,0.6145772091463412,0.16108389161083891,studentized,0.0755924407559244,0.16108389161083891,0.008844539799185924,0.7659058875515629,10000,estimated,0.32216778322167783,False,
oni,retrospective,cold,candidates,"Rice, Thai 5%",16,16,0.3180942854673157,0.01994554880285304,0.5,positive,False,0.1872720647760008,1.698567727374574,0.95,0.007778733550623178,0.7022833689127063,0.1468853114688531,studentized,0.070992900709929,0.1468853114688531,0.019846798735059012,1.306174879039733,10000,estimated,0.31796820317968205,False,
oni,retrospective,cold,candidates,"Rubber, RSS3",16,16,0.08449833648903743,-0.08752538128074988,0.375,positive,False,0.12718936783199436,0.6643506287463594,0.95,-0.11707638290201963,0.3645323339491834,0.5356464353564644,studentized,0.5031496850314968,0.5356464353564644,-0.11324363349413369,0.629234686117397,10000,estimated,0.6427757224277574,False,
oni,retrospective,cold,candidates,"Shrimps, Mexican",16,16,-0.09467700077623839,-0.06460244432764845,0.25,negative,True,0.04169180062004567,-2.270878191111686,0.95,-0.17788007624673552,-0.019359883606733366,0.0456954304569543,studentized,0.017698230176982303,0.0456954304569543,-0.1998858922811632,-0.016627019343863972,10000,estimated,0.17135786421357863,False,
oni,retrospective,cold,candidates,Sorghum,14,16,0.1990431066423121,0.11682468981923111,0.6428571428571429,positive,True,0.12126585503057442,1.641378000362327,0.95,-0.02113965534400355,0.4462571753718259,0.13408659134086592,studentized,0.0902909709029097,0.13408659134086592,-0.028447415299568485,0.5379371031217542,10000,estimated,0.31796820317968205,False,
oni,retrospective,cold,candidates,Soybeans,16,16,0.07312833373725114,0.08200671408918636,0.625,positive,True,0.07356830229770527,0.9940195906835837,0.95,-0.06526517115529124,0.2113268623825338,0.32786721327867213,studentized,0.3077692230776922,0.32786721327867213,-0.08581393975588553,0.22613235278992355,10000,estimated,0.44709165447091653,False,
oni,retrospective,cold,candidates,"Sugar, world",16,16,0.12096335299608246,0.0438490936052357,0.5625,positive,True,0.13490032793090023,0.8966868713472907,0.95,-0.10506185307449027,0.4079601668206738,0.41815818418158185,studentized,0.36106389361063895,0.41815818418158185,-0.09591745763877885,0.539687846857116,10000,estimated,0.5454237184977154,False,
oni,retrospective,cold,candidates,"Tea, avg 3 auctions",16,16,0.1015493831363387,0.07597848264393037,0.6875,positive,True,0.06492621930927586,1.5640735625250024,0.95,-0.018313879972147437,0.2268899840438604,0.14108589141085892,studentized,0.10688931106889311,0.14108589141085892,-0.02451400110515138,0.25111260395186896,10000,estimated,0.31796820317968205,False,
oni,retrospective,cold,candidates,"Tobacco, US import u.v.",16,16,0.05905335458876301,0.055220686785835804,0.75,positive,True,0.029485393450824633,2.0028002911764244,0.95,0.0029564351965197496,0.1140660858903914,0.061493850614938506,studentized,0.0380961903809619,0.061493850614938506,-0.005949421135900121,0.11867068349514415,10000,estimated,0.204979502049795,False,
oni,retrospective,cold,candidates,Urea,16,16,0.4826845020316922,0.24344107043120533,0.75,positive,True,0.18743456717540327,2.5752160303493588,0.95,0.14980619415130603,0.8549413060909262,0.04179582041795821,studentized,0.007999200079992,0.04179582041795821,0.15576123877957998,1.0542233251451305,10000,estimated,0.17135786421357863,False,
oni,retrospective,cold,candidates,"Wheat, US HRW",16,16,0.06714871351916729,0.04739412073370508,0.5625,positive,True,0.05231554538024353,1.2835327058355654,0.95,-0.027250989990765286,0.17201068222296412,0.22597740225977403,studentized,0.18468153184681532,0.22597740225977403,-0.031718132234764856,0.20084479419465742,10000,estimated,0.37662900376629005,False,
oni,retrospective,cold,controls,Gold,16,16,0.05629640199177686,-0.0016618272495358966,0.5,positive,False,0.06638064433994463,0.8480845968212519,0.95,-0.06166357969092971,0.190180990030995,0.41815818418158185,studentized,0.38616138386161386,0.41815818418158185,-0.062309071431277264,0.2401810263549111,10000,estimated,,,False
oni,retrospective,cold,controls,Platinum,16,16,-0.005115444735509955,-0.10317118392775837,0.25,negative,True,0.10964722112263317,-0.046653665119234244,0.95,-0.1508151117305481,0.23113520428298476,0.943005699430057,studentized,0.9431056894310569,0.943005699430057,-0.15741899983465663,0.6611818061207111,10000,estimated,,,False
oni,retrospective,cold,controls,Silver,16,16,0.34962810257968663,0.051026819398730106,0.625,positive,True,0.28985506096442915,1.2062170017538276,0.95,-0.06907672141792062,0.9762098616906562,0.36496350364963503,studentized,0.200979902009799,0.36496350364963503,-0.06438305509612136,2.138149038241168,10000,estimated,,,False
oni,observable,warm,candidates,"Banana, US",16,16,-0.0475546960658396,-0.04181523461840725,0.4375,negative,True,0.06904567795452053,-0.6887425465959396,0.95,-0.1755306964576726,0.08326261569636234,0.5023497650234976,studentized,0.4881511848815118,0.5023497650234976,-0.19727297838721847,0.09435889520287946,10000,estimated,0.627937206279372,False,
oni,observable,warm,candidates,Barley,14,16,0.3375773456542725,0.20389533791988723,0.8571428571428571,positive,True,0.11336134776034065,2.9778875456557827,0.95,0.14839008928388525,0.578476504522592,0.055694430556944306,studentized,0.0053994600539946005,0.055694430556944306,0.15777139228870574,0.7816074105814477,10000,estimated,0.201646502016465,False,
oni,observable,warm,candidates,Beef **,16,16,0.07383355547182624,0.06950526910851829,0.625,positive,True,0.052262387007650235,1.4127474786220229,0.95,-0.024123024731028685,0.17481026728040064,0.18858114188581143,studentized,0.1506849315068493,0.18858114188581143,-0.027630987068745477,0.2022683049403081,10000,estimated,0.31430190314301903,False,
oni,observable,warm,candidates,Chicken **,16,16,0.007936773221761478,0.033515255013198963,0.625,positive,True,0.02874765767114467,0.27608417049323564,0.95,-0.0462639683698456,0.06170596299114402,0.7828217178282172,studentized,0.7774222577742226,0.7828217178282172,-0.05415312677734135,0.06755253503407038,10000,estimated,0.8098155701671212,False,
oni,observable,warm,candidates,"Coal, Australian",16,16,-0.039420302618531924,-0.10032629168318508,0.3125,negative,True,0.06716468576345615,-0.5869200781697135,0.95,-0.15925380511686027,0.10024970129015576,0.5703429657034297,studentized,0.5478452154784521,0.5703429657034297,-0.16176240343063242,0.16032466836627507,10000,estimated,0.6591263950528023,False,
oni,observable,warm,candidates,Cocoa,16,16,0.19552962363475845,0.0007277961878711103,0.5,positive,False,0.11962799111137051,1.6344805410359646,0.95,-0.009970779563985864,0.4395651004003242,0.14008599140085992,studentized,0.0887911208879112,0.14008599140085992,-0.015598115459296846,0.582236276418089,10000,estimated,0.26266123387661233,False,
oni,observable,warm,candidates,Coconut oil,16,16,1.3035459321038403,0.9751921945059606,0.875,positive,True,0.29892593159854713,4.360765642287877,0.95,0.7882110606152712,1.9084433955913198,0.0103989601039896,studentized,0.00019998000199980003,0.0103989601039896,0.7973843342412615,2.298043140153562,10000,estimated,0.077992200779922,False,
oni,observable,warm,candidates,"Coffee, Arabica",16,16,0.2997940673220271,0.29912038587833756,0.75,positive,True,0.09730544736522143,3.0809587277965536,0.95,0.11807204528660852,0.48610410851091546,0.0096990300969903,studentized,0.0012998700129987,0.0096990300969903,0.09777088197603201,0.5145543858142592,10000,estimated,0.077992200779922,False,
oni,observable,warm,candidates,"Coffee, Robusta",16,16,0.3681803447682809,0.32071079815439085,0.8125,positive,True,0.11130199009975816,3.3079403561273866,0.95,0.1595769043217699,0.5878734655372102,0.008399160083991601,studentized,0.0004999500049995,0.008399160083991601,0.14852863273881553,0.6415844465386358,10000,estimated,0.077992200779922,False,
oni,observable,warm,candidates,"Cotton, A Index",16,16,0.15418991410272642,-0.02353513328668505,0.5,positive,False,0.1488863183056935,1.0356217808149677,0.95,-0.1072763694083197,0.4493861351370689,0.31666833316668336,studentized,0.28277172282771723,0.31666833316668336,-0.1113932275492095,0.574281182888257,10000,estimated,0.475002499750025,False,
oni,observable,warm,candidates,DAP,16,16,0.3621573013588956,0.13316970475692902,0.75,positive,True,0.13718154173409186,2.6399856480756667,0.95,0.12328275159625268,0.643044200386296,0.0486951304869513,studentized,0.006899310068993101,0.0486951304869513,0.12314307764195126,0.8347044582125396,10000,estimated,0.201646502016465,False,
oni,observable,warm,candidates,Fish meal,13,16,0.1388389331806446,-0.009270893099097899,0.46153846153846156,positive,False,0.08547256601445623,1.6243683751949411,0.95,-0.010322911383195452,0.315726163558979,0.1521847815218478,studentized,0.0927907209279072,0.1521847815218478,-0.008843725375013822,0.4639030364199309,10000,estimated,0.26856137915620204,False,
oni,observable,warm,candidates,Groundnut oil **,16,16,0.201876562647874,0.03082397711286,0.625,positive,True,0.11062245958173654,1.824914790460899,0.95,0.0029935046590817667,0.42328955357446896,0.10268973102689731,studentized,0.060693930606939304,0.10268973102689731,-0.00023850351212870158,0.521054252443288,10000,estimated,0.25847415258474155,False,
oni,observable,warm,candidates,Lamb **,16,16,0.054668399674204914,0.006035375962522571,0.5625,positive,True,0.06733763760893803,0.8118550281150423,0.95,-0.05465714965299141,0.19684075482967786,0.47115288471152883,studentized,0.40145985401459855,0.47115288471152883,-0.04852758850656292,0.2778454732746446,10000,estimated,0.6145472409280811,False,
oni,observable,warm,candidates,"Logs, Malaysian",16,16,0.2620540568944153,0.18269133102959134,0.875,positive,True,0.10026463457870428,2.6136240160403905,0.95,0.10651374844640157,0.47546045496064615,0.10338966103389662,studentized,0.0091990800919908,0.10338966103389662,0.11584188407443771,0.6274050514383314,10000,estimated,0.25847415258474155,False,
oni,observable,warm,candidates,Maize,16,16,0.2574470832413532,0.2417321305152711,0.625,positive,True,0.11255657619824357,2.287268251549487,0.95,0.06211985745613144,0.49370160100912025,0.060493950604939506,studentized,0.0211978802119788,0.060493950604939506,0.061966838201300695,0.585303880456443,10000,estimated,0.201646502016465,False,
oni,observable,warm,candidates,"Natural gas, Europe",16,16,-0.08209654218987465,-0.11006490821629783,0.25,negative,True,0.0707028342784066,-1.161149238609064,0.95,-0.2052987616352483,0.06120198766167587,0.28077192280771923,studentized,0.2273772622737726,0.28077192280771923,-0.2068884686978788,0.10064832946574793,10000,estimated,0.44332408864376716,False,
oni,observable,warm,candidates,"Natural gas, US",16,16,0.0012533543798040267,0.008953339499658985,0.5,positive,False,0.06682903767396758,0.018754637556186976,0.95,-0.12249472241756523,0.1299206459365853,0.9839016098390161,studentized,0.9827017298270173,0.9839016098390161,-0.13907255657737505,0.14855132250000183,10000,estimated,0.9839016098390161,False,
oni,observable,warm,candidates,Orange,16,16,0.09001708055934103,0.013200407947445314,0.5,positive,False,0.11441446803263142,0.7867630913047451,0.95,-0.10857035646869385,0.3194918390347728,0.45235476452354767,studentized,0.41785821417858215,0.45235476452354767,-0.1039265987786036,0.41675752636030466,10000,estimated,0.6145472409280811,False,
oni,observable,warm,candidates,Palm oil,16,16,0.6418260139504625,0.5914580283683819,0.875,positive,True,0.16502332186869362,3.88930489752929,0.95,0.3573045202902527,0.9916776322538464,0.004999500049995001,studentized,0.00039996000399960006,0.004999500049995001,0.3536939381334303,1.1067289508683869,10000,estimated,0.077992200779922,False,
oni,observable,warm,candidates,"Rice, Thai 5%",16,16,0.3697625677848212,0.1734182897930895,0.75,positive,True,0.1698333752652765,2.1772079086767198,0.95,0.08773910160903169,0.7303808312564398,0.1126887311268873,studentized,0.024397560243975602,0.1126887311268873,0.09892271289441218,1.151271399567019,10000,estimated,0.26005091798512453,False,
oni,observable,warm,candidates,"Rubber, RSS3",16,16,0.3310859662690577,0.26711724221167177,0.8125,positive,True,0.11529934372575767,2.8715338315936454,0.95,0.13019993094107138,0.5608423653057794,0.030496950304969503,studentized,0.0028997100289971,0.030496950304969503,0.13583564596211586,0.6775191584615822,10000,estimated,0.1524847515248475,False,
oni,observable,warm,candidates,"Shrimps, Mexican",15,16,0.02475709837817722,-0.011872305661856042,0.4666666666666667,positive,False,0.06927838018876577,0.35735677293147583,0.95,-0.10644923677953219,0.16012595934927173,0.7319268073192681,studentized,0.7141285871412859,0.7319268073192681,-0.10531067083989079,0.1946714468966131,10000,estimated,0.7842072935563585,False,
oni,observable,warm,candidates,Sorghum,14,16,0.11992531002953678,-0.0031405361349614025,0.5,positive,False,0.128150768633565,0.9358142078137031,0.95,-0.0922358579983432,0.3906134530905375,0.39436056394360564,studentized,0.33826617338266174,0.39436056394360564,-0.08994598986818263,0.5913220184952059,10000,estimated,0.5633722342051509,False,
oni,observable,warm,candidates,Soybeans,16,16,0.19336343362362796,0.139232371125676,0.75,positive,True,0.10096636422522898,1.915127231800541,0.95,0.02417921070388156,0.40891980005668194,0.1217878212178782,studentized,0.0463953604639536,0.1217878212178782,0.02831830638957189,0.4923138698883581,10000,estimated,0.260973902609739,False,
oni,observable,warm,candidates,"Sugar, world",16,16,0.07158368141145552,-0.07238309677964466,0.4375,positive,False,0.12392658468954097,0.5776297441810883,0.95,-0.15171817289153836,0.31887743676953706,0.5712428757124287,studentized,0.5615438456154385,0.5712428757124287,-0.16723232296148277,0.39724374274609586,10000,estimated,0.6591263950528023,False,
oni,observable,warm,candidates,"Tea, avg 3 auctions",16,16,0.12639976406438447,0.0874612115676382,0.75,positive,True,0.06650185315092333,1.9006953652483216,0.95,0.012781204568278245,0.2654539190043796,0.1024897510248975,studentized,0.049595040495950406,0.1024897510248975,0.014999532012115957,0.30126861832093016,10000,estimated,0.25847415258474155,False,
oni,observable,warm,candidates,"Tobacco, US import u.v.",16,16,-0.010890961580371429,-0.013995775714149561,0.4375,negative,True,0.024400612101375767,-0.4463396875096166,0.95,-0.058336922666487157,0.035037136612745746,0.6512348765123488,studentized,0.643035696430357,0.6512348765123488,-0.06502638132573982,0.04069225608605121,10000,estimated,0.7235943072359431,False,
oni,observable,warm,candidates,Urea,16,16,0.25717256208583367,0.15146064753917554,0.8125,positive,True,0.09011428843116873,2.853848890814554,0.95,0.09360281131046178,0.431104437312196,0.0178982101789821,studentized,0.0031996800319968005,0.0178982101789821,0.08224930552494747,0.4775407102342021,10000,estimated,0.10738926107389261,False,
oni,observable,warm,candidates,"Wheat, US HRW",16,16,0.13254588204149897,-0.022806758342633793,0.5,positive,False,0.07960650094232898,1.6650132900266776,0.95,-0.010562211410134732,0.29340734331835777,0.13208679132086792,studentized,0.08919108089191082,0.13208679132086792,-0.012827063269358868,0.37748130068557406,10000,estimated,0.26266123387661233,False,
oni,observable,warm,controls,Gold,16,16,0.09092618403753709,0.0923117894459502,0.625,positive,True,0.0402582231291322,2.2585741985154795,0.95,0.016706609473243025,0.1696191980124984,0.047495250474952504,studentized,0.0183981601839816,0.047495250474952504,0.011311607725991879,0.1902576593622176,10000,estimated,,,True
oni,observable,warm,controls,Platinum,16,16,0.019290696070223483,-0.02459163059361341,0.4375,positive,False,0.039145427632741724,0.492795640175572,0.95,-0.0540877670256764,0.09656752888286593,0.6238376162383762,studentized,0.6112388761123888,0.6238376162383762,-0.05778356686616135,0.11904151140786057,10000,estimated,,,False
oni,observable,warm,controls,Silver,16,16,0.1504020444861255,0.10006018247942405,0.8125,positive,True,0.07211599869466781,2.0855572578688575,0.95,0.015699290480111285,0.2882497170459774,0.054894510548945105,studentized,0.030496950304969503,0.054894510548945105,0.00011464668990174287,0.30883547155575364,10000,estimated,,,False
oni,observable,cold,candidates,"Banana, US",17,17,0.02988367928488139,0.012926023730561953,0.5294117647058824,positive,True,0.055089972299237934,0.542452247435506,0.95,-0.06953196186522266,0.1403251881734039,0.5995400459954005,studentized,0.5798420157984202,0.5995400459954005,-0.07239137826275302,0.16844192036929043,10000,estimated,0.8204779522047795,False,
oni,observable,cold,candidates,Barley,15,17,0.09200181557025815,0.042427379719697234,0.6,positive,True,0.07764751664502727,1.1848648810090459,0.95,-0.04678697261355026,0.24865724723267596,0.26977302269773024,studentized,0.21457854214578542,0.26977302269773024,-0.049532173628839396,0.2905899080943735,10000,estimated,0.5581441855814419,False,
oni,observable,cold,candidates,Beef **,17,17,0.02317362443336893,-0.021729906130867338,0.47058823529411764,positive,False,0.05488775201379205,0.4222002829983987,0.95,-0.07563388432999944,0.13166558704689893,0.6837316268373163,studentized,0.6584341565843416,0.6837316268373163,-0.07650208535540047,0.15599239502042403,10000,estimated,0.8204779522047795,False,
oni,observable,cold,candidates,Chicken **,17,17,-0.036428474908765024,-0.029327858497513404,0.29411764705882354,negative,True,0.024754883305084144,-1.4715672241235476,0.95,-0.08378247244796863,0.010553057152256835,0.16628337166283372,studentized,0.134986501349865,0.16628337166283372,-0.08853847723059069,0.017694634166733655,10000,estimated,0.38373085768346243,False,
oni,observable,cold,candidates,"Coal, Australian",17,17,-0.008509025144553454,-0.12277590533872951,0.23529411764705882,negative,True,0.09020091154875115,-0.09433413696661543,0.95,-0.14037968715007768,0.19042866386295632,0.9215078492150784,studentized,0.9204079592040796,0.9215078492150784,-0.13917070398637235,0.4416531163606871,10000,estimated,0.9532839819466329,False,
oni,observable,cold,candidates,Cocoa,17,17,0.2346139510983852,0.14430733285184405,0.5882352941176471,positive,True,0.11439468167503747,2.0509165956233546,0.95,0.029929688141049026,0.4629998181459854,0.07389261073892611,studentized,0.032096790320967905,0.07389261073892611,0.029004090518768594,0.5597190387735558,10000,estimated,0.2770972902709729,False,
oni,observable,cold,candidates,Coconut oil,17,17,0.2838655600045468,0.21424803038240192,0.7647058823529411,positive,True,0.11522518048304058,2.4635722748668427,0.95,0.07451786752647173,0.5101400233736529,0.0357964203579642,studentized,0.011198880111988802,0.0357964203579642,0.06727855635457744,0.5868249963663115,10000,estimated,0.20783635922122073,False,
oni,observable,cold,candidates,"Coffee, Arabica",17,17,0.32827103310730077,0.19819485043184026,0.7647058823529411,positive,True,0.12376410732471818,2.65239284800092,0.95,0.1097592333452702,0.5819873114774198,0.03569643035696431,studentized,0.007899210078992101,0.03569643035696431,0.11372474392774026,0.6874239943610096,10000,estimated,0.20783635922122073,False,
oni,observable,cold,candidates,"Coffee, Robusta",17,17,0.2397615794721144,0.15239926764881684,0.6470588235294118,positive,True,0.09782677740284804,2.450878847667471,0.95,0.07079575667787877,0.44377407770675975,0.0484951504849515,studentized,0.012898710128987101,0.0484951504849515,0.06713741115742441,0.533576186393337,10000,estimated,0.20783635922122073,False,
oni,observable,cold,candidates,"Cotton, A Index",17,17,0.039836414795009836,-0.12861412243828219,0.4117647058823529,positive,False,0.11627582192257416,0.3426027366337272,0.95,-0.16784512905744411,0.2795465032830906,0.7282271772822718,studentized,0.7191280871912809,0.7282271772822718,-0.16495943391800133,0.3963026111124746,10000,estimated,0.8402621276333906,False,
oni,observable,cold,candidates,DAP,17,17,0.25253844701475076,0.07279548600897434,0.6470588235294118,positive,True,0.13822953129796278,1.8269500347967442,0.95,0.008216824373914034,0.5336610870950633,0.10468953104689531,studentized,0.06079392060793921,0.10468953104689531,0.011003785906439606,0.6441561347604061,10000,estimated,0.3140685931406859,False,
oni,observable,cold,candidates,Fish meal,14,17,0.06333772562532994,-0.022369783399147303,0.42857142857142855,positive,False,0.0829738808212457,0.763345344323248,0.95,-0.08278620995095992,0.23344816858235656,0.46735326467353266,studentized,0.44375562443755623,0.46735326467353266,-0.07924514723994291,0.3905489064931592,10000,estimated,0.7789221077892211,False,
oni,observable,cold,candidates,Groundnut oil **,17,17,-0.01338594460782562,-0.09304319052744281,0.23529411764705882,negative,True,0.06789391745934614,-0.19715970308888012,0.95,-0.13146723683747727,0.12803860109523046,0.8467153284671532,studentized,0.8385161483851615,0.8467153284671532,-0.13022595180339872,0.20824262750708067,10000,estimated,0.9226220235119345,False,
oni,observable,cold,candidates,Lamb **,16,17,0.029999236978984947,0.025784452741336894,0.5625,positive,True,0.04867388445205902,0.6163312691538411,0.95,-0.06074163711191877,0.12441508146350165,0.5364463553644635,studentized,0.523947605239476,0.5364463553644635,-0.0668667878630214,0.1480169162851967,10000,estimated,0.8046695330466953,False,
oni,observable,cold,candidates,"Logs, Malaysian",17,17,0.14049199899645803,0.047614254325394345,0.7647058823529411,positive,True,0.05190692743957113,2.706613662694939,0.95,0.04893445177889729,0.2466352792418787,0.0334966503349665,studentized,0.0051994800519948,0.0334966503349665,0.047991018130824195,0.29676523353164797,10000,estimated,0.20783635922122073,False,
oni,observable,cold,candidates,Maize,17,17,0.000701525411455948,-0.04904691754799562,0.35294117647058826,positive,False,0.05088545794191999,0.013786363331084888,0.95,-0.09184335877155368,0.10425405757398096,0.9884011598840116,studentized,0.9882011798820118,0.9884011598840116,-0.09703739454241991,0.13289050169200375,10000,estimated,0.9884011598840116,False,
oni,observable,cold,candidates,"Natural gas, Europe",17,17,0.1588875781694585,-0.083903952630068,0.4117647058823529,positive,False,0.2119409092500795,0.7496786662455017,0.95,-0.15452089303878547,0.6198230318424861,0.49495050494950504,studentized,0.45625437456254375,0.49495050494950504,-0.1466486378914816,1.3012241560638624,10000,estimated,0.7815007972886923,False,
oni,observable,cold,candidates,"Natural gas, US",17,17,-0.14108031369655422,-0.14217421256312135,0.29411764705882354,negative,True,0.05661454523524124,-2.491944660340308,0.95,-0.2504249997196881,-0.035452295545821126,0.025997400259974,studentized,0.009599040095990401,0.025997400259974,-0.2700158242558728,-0.029499287110299782,10000,estimated,0.20783635922122073,False,
oni,observable,cold,candidates,Orange,17,17,-0.016194431392154603,-0.08798020806266116,0.29411764705882354,negative,True,0.08863124765400471,-0.18271695164863083,0.95,-0.1753716957015817,0.15951634607357495,0.8611138886111389,studentized,0.857014298570143,0.8611138886111389,-0.1758701668515328,0.22670959256572204,10000,estimated,0.9226220235119345,False,
